Student_ID,Sem1,Sem2,Sem3,Average_marks,Total_marks,Growth_Percentage
S1079,55,85,93,77.66666666666667,233,69.0909090909091
S1080,80,57,79,72.0,216,-1.25
S1081,58,91,84,77.66666666666667,233,44.827586206896555
S1082,63,73,82,72.66666666666667,218,30.158730158730158
S1083,86,50,58,64.66666666666667,194,-32.55813953488372
S1084,68,61,66,65.0,195,-2.941176470588235
S1085,75,63,85,74.33333333333333,223,13.333333333333334
S1086,68,61,58,62.333333333333336,187,-14.705882352941178
S1087,73,52,80,68.33333333333333,205,9.58904109589041
S1088,84,79,86,83.0,249,2.380952380952381
S1089,48,48,63,53.0,159,31.25
S1090,59,95,70,74.66666666666667,224,18.64406779661017
S1091,50,74,52,58.666666666666664,176,4.0
S1092,87,58,79,74.66666666666667,224,-9.195402298850574
S1093,82,67,52,67.0,201,-36.58536585365854
S1094,80,97,91,89.33333333333333,268,13.750000000000002
S1095,57,69,64,63.333333333333336,190,12.280701754385964
S1096,54,67,67,62.666666666666664,188,24.074074074074073
S1097,61,76,69,68.66666666666667,206,13.114754098360656
S1098,89,54,70,71.0,213,-21.34831460674157
S1099,89,97,61,82.33333333333333,247,-31.46067415730337
S1100,63,61,96,73.33333333333333,220,52.38095238095239
S1101,93,61,63,72.33333333333333,217,-32.25806451612903
S1102,66,73,88,75.66666666666667,227,33.33333333333333
S1103,69,93,55,72.33333333333333,217,-20.28985507246377
S1104,55,90,59,68.0,204,7.2727272727272725
S1105,68,79,52,66.33333333333333,199,-23.52941176470588
S1106,75,74,86,78.33333333333333,235,14.666666666666666
S1107,58,64,54,58.666666666666664,176,-6.896551724137931
S1108,90,85,63,79.33333333333333,238,-30.0
S1109,69,82,95,82.0,246,37.68115942028986
S1110,91,75,51,72.33333333333333,217,-43.956043956043956
S1111,59,76,73,69.33333333333333,208,23.728813559322035
S1112,69,82,75,75.33333333333333,226,8.695652173913043
S1113,92,92,79,87.66666666666667,263,-14.130434782608695
S1114,55,58,81,64.66666666666667,194,47.27272727272727
S1115,90,97,60,82.33333333333333,247,-33.33333333333333
S1116,72,53,73,66.0,198,1.3888888888888888
S1117,82,94,85,87.0,261,3.6585365853658534
S1118,55,87,81,74.33333333333333,223,47.27272727272727
S1119,53,74,61,62.666666666666664,188,15.09433962264151
S1120,76,85,60,73.66666666666667,221,-21.052631578947366
S1121,95,90,68,84.33333333333333,253,-28.421052631578945
S1122,57,88,94,79.66666666666667,239,64.91228070175438
S1123,89,68,85,80.66666666666667,242,-4.49438202247191
S1124,49,56,65,56.666666666666664,170,32.6530612244898
S1125,47,87,57,63.666666666666664,191,21.27659574468085
S1126,46,91,82,73.0,219,78.26086956521739
S1127,48,96,84,76.0,228,75.0
S1128,62,50,53,55.0,165,-14.516129032258066
S1129,51,76,70,65.66666666666667,197,37.254901960784316
S1130,60,69,79,69.33333333333333,208,31.666666666666664
S1131,72,83,97,84.0,252,34.72222222222222
S1132,46,75,68,63.0,189,47.82608695652174
S1133,74,70,93,79.0,237,25.675675675675674
S1134,88,65,75,76.0,228,-14.772727272727273
S1135,69,96,94,86.33333333333333,259,36.231884057971016
S1136,62,61,65,62.666666666666664,188,4.838709677419355
S1137,80,77,73,76.66666666666667,230,-8.75
S1138,78,96,58,77.33333333333333,232,-25.64102564102564
S1139,78,92,50,73.33333333333333,220,-35.8974358974359
S1140,84,63,89,78.66666666666667,236,5.952380952380952
S1141,67,84,99,83.33333333333333,250,47.76119402985074
S1142,80,73,65,72.66666666666667,218,-18.75
S1143,58,63,50,57.0,171,-13.793103448275861
S1144,59,74,63,65.33333333333333,196,6.779661016949152
S1145,82,56,58,65.33333333333333,196,-29.268292682926827
S1146,60,80,55,65.0,195,-8.333333333333332
S1147,62,61,76,66.33333333333333,199,22.58064516129032
S1148,91,81,71,81.0,243,-21.978021978021978
S1149,67,72,69,69.33333333333333,208,2.9850746268656714
S1150,67,76,76,73.0,219,13.432835820895523
S1151,49,72,81,67.33333333333333,202,65.3061224489796
S1152,82,75,63,73.33333333333333,220,-23.170731707317074
S1153,53,63,63,59.666666666666664,179,18.867924528301888
S1154,71,85,71,75.66666666666667,227,0.0
S1155,59,87,68,71.33333333333333,214,15.254237288135593
S1156,59,66,74,66.33333333333333,199,25.423728813559322
S1157,54,55,56,55.0,165,3.7037037037037033
S1158,67,80,50,65.66666666666667,197,-25.37313432835821
S1159,92,85,71,82.66666666666667,248,-22.82608695652174
S1160,71,89,95,85.0,255,33.80281690140845
S1161,78,90,93,87.0,261,19.230769230769234
S1162,68,84,67,73.0,219,-1.4705882352941175
S1163,47,50,81,59.333333333333336,178,72.3404255319149
S1164,86,62,79,75.66666666666667,227,-8.13953488372093
S1165,84,71,68,74.33333333333333,223,-19.047619047619047
S1166,82,93,57,77.33333333333333,232,-30.48780487804878
S1167,93,81,85,86.33333333333333,259,-8.60215053763441
S1168,45,91,89,75.0,225,97.77777777777777
S1169,95,85,91,90.33333333333333,271,-4.2105263157894735
S1170,75,56,79,70.0,210,5.333333333333334
S1171,56,94,86,78.66666666666667,236,53.57142857142857
S1172,46,58,53,52.333333333333336,157,15.217391304347828
S1173,67,53,52,57.333333333333336,172,-22.388059701492537
S1174,78,76,82,78.66666666666667,236,5.128205128205128
S1175,62,53,91,68.66666666666667,206,46.774193548387096
S1176,86,85,95,88.66666666666667,266,10.465116279069768
S1177,94,80,52,75.33333333333333,226,-44.680851063829785
S1178,92,73,94,86.33333333333333,259,2.1739130434782608
S1179,67,88,87,80.66666666666667,242,29.850746268656714
S1180,86,48,50,61.333333333333336,184,-41.86046511627907
S1181,87,69,92,82.66666666666667,248,5.747126436781609
S1182,49,51,84,61.333333333333336,184,71.42857142857143
S1183,74,87,60,73.66666666666667,221,-18.91891891891892
S1184,71,85,60,72.0,216,-15.492957746478872
S1185,56,49,65,56.666666666666664,170,16.071428571428573
S1186,84,70,55,69.66666666666667,209,-34.523809523809526
S1187,73,97,82,84.0,252,12.32876712328767
S1188,71,63,59,64.33333333333333,193,-16.901408450704224
S1189,61,69,81,70.33333333333333,211,32.78688524590164
S1190,71,49,91,70.33333333333333,211,28.169014084507044
S1191,58,64,69,63.666666666666664,191,18.96551724137931
S1192,48,86,56,63.333333333333336,190,16.666666666666664
S1193,92,50,84,75.33333333333333,226,-8.695652173913043
S1194,56,68,58,60.666666666666664,182,3.571428571428571
S1195,70,80,80,76.66666666666667,230,14.285714285714285
S1196,91,76,89,85.33333333333333,256,-2.197802197802198
S1197,58,49,70,59.0,177,20.689655172413794
S1198,89,50,75,71.33333333333333,214,-15.730337078651685
S1199,72,87,86,81.66666666666667,245,19.444444444444446
S1200,47,94,54,65.0,195,14.893617021276595
S1201,86,48,66,66.66666666666667,200,-23.25581395348837
S1202,61,48,78,62.333333333333336,187,27.86885245901639
S1203,51,90,82,74.33333333333333,223,60.78431372549019
S1204,92,69,95,85.33333333333333,256,3.260869565217391
S1205,54,68,79,67.0,201,46.2962962962963
S1206,88,76,65,76.33333333333333,229,-26.136363636363637
S1207,87,60,96,81.0,243,10.344827586206897
S1208,78,59,88,75.0,225,12.82051282051282
S1209,87,71,73,77.0,231,-16.091954022988507
S1210,67,55,61,61.0,183,-8.955223880597014
S1211,47,54,85,62.0,186,80.85106382978722
S1212,54,93,82,76.33333333333333,229,51.85185185185185
S1213,75,85,85,81.66666666666667,245,13.333333333333334
S1214,89,53,75,72.33333333333333,217,-15.730337078651685
S1215,49,48,62,53.0,159,26.53061224489796
S1216,89,75,77,80.33333333333333,241,-13.48314606741573
S1217,69,70,61,66.66666666666667,200,-11.594202898550725
S1218,80,86,60,75.33333333333333,226,-25.0
S1219,58,85,88,77.0,231,51.724137931034484
S1220,60,86,83,76.33333333333333,229,38.333333333333336
S1221,80,84,81,81.66666666666667,245,1.25
S1222,53,61,64,59.333333333333336,178,20.754716981132077
S1223,91,95,59,81.66666666666667,245,-35.16483516483517
S1224,91,88,50,76.33333333333333,229,-45.05494505494506
S1225,84,94,95,91.0,273,13.095238095238097
S1226,61,67,99,75.66666666666667,227,62.295081967213115
S1227,51,49,60,53.333333333333336,160,17.647058823529413
S1228,80,75,79,78.0,234,-1.25
S1229,87,87,65,79.66666666666667,239,-25.287356321839084
S1230,58,54,58,56.666666666666664,170,0.0
S1231,57,72,77,68.66666666666667,206,35.08771929824561
S1232,68,51,97,72.0,216,42.64705882352941
S1233,63,90,66,73.0,219,4.761904761904762
S1234,80,85,77,80.66666666666667,242,-3.75
S1235,48,96,70,71.33333333333333,214,45.83333333333333
S1236,52,71,57,60.0,180,9.615384615384617
S1237,60,55,67,60.666666666666664,182,11.666666666666666
S1238,73,62,68,67.66666666666667,203,-6.8493150684931505
S1239,58,81,64,67.66666666666667,203,10.344827586206897
S1240,62,85,89,78.66666666666667,236,43.54838709677419
S1241,83,76,97,85.33333333333333,256,16.867469879518072
S1242,51,70,94,71.66666666666667,215,84.31372549019608
S1243,57,72,68,65.66666666666667,197,19.298245614035086
S1244,60,79,50,63.0,189,-16.666666666666664
S1245,54,53,66,57.666666666666664,173,22.22222222222222
S1246,75,80,85,80.0,240,13.333333333333334
S1247,77,49,93,73.0,219,20.77922077922078
S1248,62,95,52,69.66666666666667,209,-16.129032258064516
S1249,74,61,80,71.66666666666667,215,8.108108108108109
S1250,77,88,98,87.66666666666667,263,27.27272727272727
S1251,80,55,63,66.0,198,-21.25
S1252,79,84,62,75.0,225,-21.518987341772153
S1253,85,51,89,75.0,225,4.705882352941177
S1254,81,73,56,70.0,210,-30.864197530864196
S1255,61,85,63,69.66666666666667,209,3.278688524590164
S1256,78,48,51,59.0,177,-34.61538461538461
S1257,77,89,77,81.0,243,0.0
S1258,92,81,87,86.66666666666667,260,-5.434782608695652
S1259,73,94,82,83.0,249,12.32876712328767
S1260,91,50,76,72.33333333333333,217,-16.483516483516482
S1261,81,88,96,88.33333333333333,265,18.51851851851852
S1262,80,52,98,76.66666666666667,230,22.5
S1263,76,69,87,77.33333333333333,232,14.473684210526317
S1264,63,84,57,68.0,204,-9.523809523809524
S1265,74,56,89,73.0,219,20.27027027027027
S1266,79,77,61,72.33333333333333,217,-22.78481012658228
S1267,47,75,76,66.0,198,61.702127659574465
S1268,75,69,81,75.0,225,8.0
S1269,75,66,64,68.33333333333333,205,-14.666666666666666
S1270,54,53,68,58.333333333333336,175,25.925925925925924
S1271,76,61,77,71.33333333333333,214,1.3157894736842104
S1272,72,72,78,74.0,222,8.333333333333332
S1273,57,54,57,56.0,168,0.0
S1274,75,79,78,77.33333333333333,232,4.0
S1275,58,62,81,67.0,201,39.6551724137931
S1276,55,58,74,62.333333333333336,187,34.54545454545455
S1277,67,91,86,81.33333333333333,244,28.35820895522388
S1278,92,50,62,68.0,204,-32.608695652173914
S1279,68,83,78,76.33333333333333,229,14.705882352941178
S1280,52,50,99,67.0,201,90.38461538461539
S1281,90,88,51,76.33333333333333,229,-43.333333333333336
S1282,65,61,92,72.66666666666667,218,41.53846153846154
S1283,92,92,58,80.66666666666667,242,-36.95652173913043
S1284,72,69,56,65.66666666666667,197,-22.22222222222222
S1285,51,50,78,59.666666666666664,179,52.94117647058824
S1286,66,50,64,60.0,180,-3.0303030303030303
S1287,49,89,56,64.66666666666667,194,14.285714285714285
S1288,49,49,64,54.0,162,30.612244897959183
S1289,45,54,99,66.0,198,120.0
S1290,69,73,80,74.0,222,15.942028985507244
S1291,86,97,67,83.33333333333333,250,-22.093023255813954
S1292,66,55,83,68.0,204,25.757575757575758
S1293,50,60,57,55.666666666666664,167,14.000000000000002
S1294,46,86,82,71.33333333333333,214,78.26086956521739
S1295,81,50,98,76.33333333333333,229,20.98765432098765
S1296,94,55,79,76.0,228,-15.957446808510639
S1297,52,61,85,66.0,198,63.46153846153846
S1298,51,74,82,69.0,207,60.78431372549019
S1299,72,85,99,85.33333333333333,256,37.5
S1300,57,81,82,73.33333333333333,220,43.859649122807014
S1301,49,70,58,59.0,177,18.367346938775512
S1302,56,67,83,68.66666666666667,206,48.214285714285715
S1303,89,87,90,88.66666666666667,266,1.1235955056179776
S1304,87,55,53,65.0,195,-39.08045977011494
S1305,49,59,94,67.33333333333333,202,91.83673469387756
S1306,53,91,99,81.0,243,86.79245283018868
S1307,72,69,91,77.33333333333333,232,26.38888888888889
S1308,62,53,57,57.333333333333336,172,-8.064516129032258
S1309,94,94,84,90.66666666666667,272,-10.638297872340425
S1310,69,79,95,81.0,243,37.68115942028986
S1311,68,64,72,68.0,204,5.88235294117647
S1312,54,83,63,66.66666666666667,200,16.666666666666664
S1313,89,50,99,79.33333333333333,238,11.235955056179774
S1314,94,78,56,76.0,228,-40.42553191489361
S1315,59,94,87,80.0,240,47.45762711864407
S1316,68,96,68,77.33333333333333,232,0.0
S1317,77,57,59,64.33333333333333,193,-23.376623376623375
S1318,45,93,73,70.33333333333333,211,62.22222222222222
S1319,83,76,57,72.0,216,-31.32530120481928
S1320,53,85,82,73.33333333333333,220,54.71698113207547
S1321,74,66,73,71.0,213,-1.3513513513513513
S1322,60,92,85,79.0,237,41.66666666666667
S1323,57,61,55,57.666666666666664,173,-3.508771929824561
S1324,50,66,50,55.333333333333336,166,0.0
S1325,95,74,92,87.0,261,-3.1578947368421053
S1326,62,94,86,80.66666666666667,242,38.70967741935484
S1327,45,65,97,69.0,207,115.55555555555554
S1328,46,56,58,53.333333333333336,160,26.08695652173913
S1329,62,92,60,71.33333333333333,214,-3.225806451612903
S1330,45,62,97,68.0,204,115.55555555555554
S1331,91,79,62,77.33333333333333,232,-31.868131868131865
S1332,53,84,86,74.33333333333333,223,62.264150943396224
S1333,51,62,89,67.33333333333333,202,74.50980392156863
S1334,86,89,81,85.33333333333333,256,-5.813953488372093
S1335,52,89,72,71.0,213,38.46153846153847
S1336,62,69,57,62.666666666666664,188,-8.064516129032258
S1337,73,92,67,77.33333333333333,232,-8.21917808219178
S1338,89,85,96,90.0,270,7.865168539325842
S1339,50,97,62,69.66666666666667,209,24.0
S1340,86,65,72,74.33333333333333,223,-16.27906976744186
S1341,82,87,74,81.0,243,-9.75609756097561
S1342,78,94,81,84.33333333333333,253,3.8461538461538463
S1343,55,66,84,68.33333333333333,205,52.72727272727272
S1344,76,49,73,66.0,198,-3.9473684210526314
S1345,59,58,86,67.66666666666667,203,45.76271186440678
S1346,61,67,65,64.33333333333333,193,6.557377049180328
S1347,74,78,84,78.66666666666667,236,13.513513513513514
S1348,78,76,52,68.66666666666667,206,-33.33333333333333
S1349,54,55,67,58.666666666666664,176,24.074074074074073
S1350,60,78,85,74.33333333333333,223,41.66666666666667
S1351,48,97,70,71.66666666666667,215,45.83333333333333
S1352,86,85,56,75.66666666666667,227,-34.883720930232556
S1353,72,56,55,61.0,183,-23.61111111111111
S1354,82,92,79,84.33333333333333,253,-3.6585365853658534
S1355,95,89,66,83.33333333333333,250,-30.526315789473685
S1356,79,96,94,89.66666666666667,269,18.9873417721519
S1357,77,68,81,75.33333333333333,226,5.194805194805195
S1358,53,64,81,66.0,198,52.83018867924528
S1359,74,66,71,70.33333333333333,211,-4.054054054054054
S1360,48,50,63,53.666666666666664,161,31.25
S1361,93,51,80,74.66666666666667,224,-13.978494623655912
S1362,69,93,87,83.0,249,26.08695652173913
S1363,69,60,95,74.66666666666667,224,37.68115942028986
S1364,72,48,57,59.0,177,-20.833333333333336
S1365,64,84,58,68.66666666666667,206,-9.375
S1366,64,76,81,73.66666666666667,221,26.5625
S1367,76,89,58,74.33333333333333,223,-23.684210526315788
S1368,95,89,80,88.0,264,-15.789473684210526
S1369,80,53,92,75.0,225,15.0
S1370,57,61,73,63.666666666666664,191,28.07017543859649
S1371,68,50,97,71.66666666666667,215,42.64705882352941
S1372,80,84,96,86.66666666666667,260,20.0
S1373,73,96,67,78.66666666666667,236,-8.21917808219178
S1374,53,54,50,52.333333333333336,157,-5.660377358490567
S1375,91,82,83,85.33333333333333,256,-8.791208791208792
S1376,70,64,64,66.0,198,-8.571428571428571
S1377,47,67,89,67.66666666666667,203,89.36170212765957
S1378,69,64,92,75.0,225,33.33333333333333
S1379,66,73,59,66.0,198,-10.606060606060606
S1380,79,48,94,73.66666666666667,221,18.9873417721519
S1381,46,73,96,71.66666666666667,215,108.69565217391303
S1382,77,74,90,80.33333333333333,241,16.883116883116884
S1383,56,82,86,74.66666666666667,224,53.57142857142857
S1384,48,48,81,59.0,177,68.75
S1385,76,64,90,76.66666666666667,230,18.421052631578945
S1386,92,72,74,79.33333333333333,238,-19.565217391304348
S1387,87,70,64,73.66666666666667,221,-26.436781609195403
S1388,84,93,52,76.33333333333333,229,-38.095238095238095
S1389,55,93,71,73.0,219,29.09090909090909
S1390,81,63,82,75.33333333333333,226,1.2345679012345678
S1391,55,48,75,59.333333333333336,178,36.36363636363637
S1392,94,69,84,82.33333333333333,247,-10.638297872340425
S1393,93,60,91,81.33333333333333,244,-2.1505376344086025
S1394,53,48,88,63.0,189,66.0377358490566
S1395,54,64,86,68.0,204,59.25925925925925
S1396,66,73,73,70.66666666666667,212,10.606060606060606
S1397,58,62,96,72.0,216,65.51724137931035
S1398,81,92,82,85.0,255,1.2345679012345678
S1399,74,65,63,67.33333333333333,202,-14.864864864864865
S1400,76,59,93,76.0,228,22.36842105263158
S1401,95,79,58,77.33333333333333,232,-38.94736842105263
S1402,65,81,71,72.33333333333333,217,9.230769230769232
S1403,95,48,85,76.0,228,-10.526315789473683
S1404,69,73,80,74.0,222,15.942028985507244
S1405,51,80,66,65.66666666666667,197,29.411764705882355
S1406,76,85,84,81.66666666666667,245,10.526315789473683
S1407,72,86,73,77.0,231,1.3888888888888888
S1408,51,71,57,59.666666666666664,179,11.76470588235294
S1409,47,63,95,68.33333333333333,205,102.12765957446808
S1410,94,55,87,78.66666666666667,236,-7.446808510638298
S1411,50,63,92,68.33333333333333,205,84.0
S1412,80,84,96,86.66666666666667,260,20.0
S1413,83,64,65,70.66666666666667,212,-21.686746987951807
S1414,59,74,91,74.66666666666667,224,54.23728813559322
S1415,68,65,70,67.66666666666667,203,2.941176470588235
S1416,70,73,98,80.33333333333333,241,40.0
S1417,47,91,65,67.66666666666667,203,38.297872340425535
S1418,91,75,75,80.33333333333333,241,-17.582417582417584
S1419,58,85,75,72.66666666666667,218,29.310344827586203
S1420,90,66,77,77.66666666666667,233,-14.444444444444443
S1421,81,85,88,84.66666666666667,254,8.641975308641975
S1422,68,63,70,67.0,201,2.941176470588235
S1423,59,90,86,78.33333333333333,235,45.76271186440678
S1424,90,82,59,77.0,231,-34.44444444444444
S1425,72,51,68,63.666666666666664,191,-5.555555555555555
S1426,76,55,74,68.33333333333333,205,-2.631578947368421
S1427,77,66,75,72.66666666666667,218,-2.5974025974025974
S1428,89,48,81,72.66666666666667,218,-8.98876404494382
S1429,82,73,74,76.33333333333333,229,-9.75609756097561
S1430,88,82,96,88.66666666666667,266,9.090909090909092
S1431,72,67,67,68.66666666666667,206,-6.944444444444445
S1432,49,52,59,53.333333333333336,160,20.408163265306122
S1433,59,54,97,70.0,210,64.40677966101694
S1434,93,80,57,76.66666666666667,230,-38.70967741935484
S1435,62,89,70,73.66666666666667,221,12.903225806451612
S1436,81,50,51,60.666666666666664,182,-37.03703703703704
S1437,87,59,52,66.0,198,-40.229885057471265
S1438,91,63,98,84.0,252,7.6923076923076925
S1439,86,86,62,78.0,234,-27.906976744186046
S1440,50,71,91,70.66666666666667,212,82.0
S1441,46,88,71,68.33333333333333,205,54.347826086956516
S1442,86,50,95,77.0,231,10.465116279069768
S1443,89,62,63,71.33333333333333,214,-29.213483146067414
S1444,90,86,78,84.66666666666667,254,-13.333333333333334
S1445,77,85,50,70.66666666666667,212,-35.064935064935064
S1446,79,50,60,63.0,189,-24.050632911392405
S1447,73,96,52,73.66666666666667,221,-28.767123287671232
S1448,71,93,79,81.0,243,11.267605633802818
S1449,90,73,63,75.33333333333333,226,-30.0
S1450,53,97,82,77.33333333333333,232,54.71698113207547
S1451,76,68,66,70.0,210,-13.157894736842104
S1452,95,93,82,90.0,270,-13.684210526315791
S1453,67,83,64,71.33333333333333,214,-4.477611940298507
S1454,70,79,97,82.0,246,38.57142857142858
S1455,67,66,86,73.0,219,28.35820895522388
S1456,51,82,58,63.666666666666664,191,13.725490196078432
S1457,46,51,80,59.0,177,73.91304347826086
S1458,86,87,57,76.66666666666667,230,-33.72093023255814
S1459,48,56,57,53.666666666666664,161,18.75
S1460,86,83,58,75.66666666666667,227,-32.55813953488372
S1461,46,56,92,64.66666666666667,194,100.0
S1462,81,70,98,83.0,249,20.98765432098765
S1463,95,65,69,76.33333333333333,229,-27.368421052631582
S1464,89,57,51,65.66666666666667,197,-42.69662921348314
S1465,78,60,59,65.66666666666667,197,-24.358974358974358
S1466,60,92,94,82.0,246,56.666666666666664
S1467,55,52,63,56.666666666666664,170,14.545454545454545
S1468,49,48,73,56.666666666666664,170,48.97959183673469
S1469,77,51,50,59.333333333333336,178,-35.064935064935064
S1470,51,79,89,73.0,219,74.50980392156863
S1471,52,56,65,57.666666666666664,173,25.0
S1472,71,82,70,74.33333333333333,223,-1.4084507042253522
S1473,95,66,87,82.66666666666667,248,-8.421052631578947
S1474,56,95,92,81.0,243,64.28571428571429
S1475,62,97,94,84.33333333333333,253,51.61290322580645
S1476,91,88,55,78.0,234,-39.56043956043956
S1477,45,55,75,58.333333333333336,175,66.66666666666666
S1478,94,55,86,78.33333333333333,235,-8.51063829787234
S1479,48,66,69,61.0,183,43.75
S1480,62,66,72,66.66666666666667,200,16.129032258064516
S1481,94,55,90,79.66666666666667,239,-4.25531914893617
S1482,92,76,70,79.33333333333333,238,-23.91304347826087
S1483,89,90,92,90.33333333333333,271,3.3707865168539324
S1484,64,62,90,72.0,216,40.625
S1485,81,49,50,60.0,180,-38.2716049382716
S1486,92,89,55,78.66666666666667,236,-40.21739130434783
S1487,64,66,94,74.66666666666667,224,46.875
S1488,58,93,73,74.66666666666667,224,25.862068965517242
S1489,79,79,99,85.66666666666667,257,25.31645569620253
S1490,64,83,66,71.0,213,3.125
S1491,66,64,81,70.33333333333333,211,22.727272727272727
S1492,95,82,55,77.33333333333333,232,-42.10526315789473
S1493,91,76,70,79.0,237,-23.076923076923077
S1494,87,53,63,67.66666666666667,203,-27.586206896551722
S1495,85,49,66,66.66666666666667,200,-22.35294117647059
S1496,92,93,78,87.66666666666667,263,-15.217391304347828
S1497,67,78,67,70.66666666666667,212,0.0
S1498,59,48,96,67.66666666666667,203,62.71186440677966
S1499,76,69,98,81.0,243,28.947368421052634
S1500,49,79,81,69.66666666666667,209,65.3061224489796
